id,label
2998,train
2999,train
3000,train
3001,train
3002,train
3003,test
3004,train
3005,test
3006,train
3007,train
3008,train
3009,train
3010,train
3011,train
3012,train
3013,train
3014,train
3015,val
3016,train
3017,train
3018,train
3019,train
3020,train
3021,train
3022,train
3023,train
3024,train
3025,val
3026,test
3027,test
3028,train
3029,train
3030,train
3031,train
3032,train
3033,train
3034,train
3035,test
3036,train
3037,train
3038,train
3039,train
3040,train
3041,train
3042,train
3043,train
3044,test
3045,train
3046,train
3047,train
3048,train
3049,train
3050,train
3051,train
3052,train
3053,train
3054,train
3055,train
3056,train
3057,test
3058,train
3059,train
3060,train
3061,train
3062,train
3063,train
3064,train
3065,train
3066,train
3067,train
3068,train
3069,train
3070,val
3071,train
3072,train
3073,train
3074,test
3075,train
3076,train
3077,train
3078,train
3079,test
3080,train
3081,train
3082,train
3083,train
3084,train
3085,train
3086,train
3087,test
3088,train
3089,train
3090,train
3091,train
3092,train
3093,train
3094,train
3095,train
3096,train
3097,val
3098,train
3099,train
3100,train
3101,train
3102,train
3103,train
3104,train
3105,train
3106,train
3107,train
3108,train
3109,train
3110,train
3111,train
3112,train
3113,train
3114,train
3115,train
3116,train
3117,train
3118,train
3119,train
3120,train
3121,train
3122,train
3123,train
3124,train
3125,test
3126,train
3127,test
3128,train
3129,train
3130,train
3131,train
3132,train
3133,train
3134,train
3135,train
3136,train
3137,train
3138,val
3139,test
3140,train
3141,train
3142,test
3143,train
3144,train
3145,train
3146,val
3147,train
3148,train
3149,train
3150,train
3151,train
3152,train
3153,train
3154,train
3155,val
3156,train
3157,train
3158,val
3159,train
3160,train
3161,train
3162,train
3163,train
3164,test
3165,train
3166,val
3167,train
3168,train
3169,test
3170,train
3171,val
3172,test
3173,train
3174,train
3175,train
3176,train
3177,train
3178,train
3179,train
3180,train
3181,train
3182,test
3183,train
3184,test
3185,train
3186,train
3187,train
3188,train
3189,train
3190,train
3191,train
3192,train
3193,test
3194,val
3195,train
3196,train
3197,train
3198,train
3199,train
3200,train
3201,train
3202,train
3203,train
3204,train
3205,train
3206,train
3207,train
3208,train
3209,train
3210,train
3211,train
3212,train
3213,val
3214,train
3215,train
3216,train
3217,train
3218,train
3219,train
3220,train
3221,train
3222,train
3223,train
3224,train
3225,train
3226,train
3227,train
3228,train
3229,train
3230,train
3231,test
3232,train
3233,train
3234,train
3235,train
3236,train
3237,test
3238,train
3239,train
3240,train
3241,train
3242,train
3243,test
3244,train
3245,train
3246,test
3247,train
3248,test
3249,val
3250,train
3251,train
3252,test
3253,train
3254,train
3255,val
3256,train
3257,train
3258,train
3259,val
3260,train
3261,train
3262,val
3263,train
3264,train
3265,train
3266,train
3267,train
3268,test
3269,train
3270,train
3271,train
3272,train
3273,train
3274,train
3275,train
3276,train
3277,train
3278,train
3279,train
3280,train
3281,train
3282,test
3283,test
3284,val
3285,train
3286,test
3287,train
3288,train
3289,train
3290,train
3291,train
3292,train
3293,test
3294,train
3295,train
3296,train
3297,train
3298,test
3299,train
3300,train
3301,train
3302,train
3303,val
3304,train
3305,train
3306,train
3307,train
3308,train
3309,val
3310,train
3311,test
3312,train
3313,train
3314,train
3315,train
3316,train
3317,train
3318,train
3319,train
3320,train
3321,train
3322,train
3323,test
3324,train
3325,train
3326,train
3327,train
3328,train
3329,train
3330,val
3331,train
3332,train
3333,train
3334,train
3335,train
3336,train
3337,train
3338,val
3339,train
3340,train
3341,train
3342,val
3343,train
3344,val
3345,train
3346,train
3347,train
3348,train
3349,train
3350,train
3351,train
3352,train
3353,train
3354,val
3355,val
3356,train
3357,test
3358,train
3359,val
3360,train
3361,train
3362,train
3363,train
3364,train
3365,train
3366,train
3367,test
3368,train
3369,train
3370,train
3371,train
3372,train
3373,train
3374,test
3375,train
3376,train
3377,train
3378,train
3379,val
3380,train
3381,train
3382,val
3383,train
3384,train
3385,test
3386,train
3387,val
3388,val
3389,train
3390,train
3391,test
3392,train
3393,train
3394,test
3395,test
3396,train
3397,train
3398,train
3399,train
3400,train
3401,train
3402,train
3403,train
3404,train
3405,train
3406,train
3407,test
3408,train
3409,train
3410,train
3411,train
3412,test
3413,train
3414,train
3415,val
3416,test
3417,test
3418,test
3419,train
3420,train
3421,val
3422,train
3423,train
3424,val
3425,train
3426,train
3427,train
3428,train
3429,train
3430,train
3431,train
3432,train
3433,test
3434,train
3435,train
3436,train
3437,train
3438,val
3439,train
3440,train
3441,train
3442,train
3443,train
3444,val
3445,train
3446,train
3447,test
3448,train
3449,val
3450,train
3451,train
3452,train
3453,train
3454,train
3455,val
3456,train
3457,train
3458,train
3459,train
3460,train
3461,train
3462,train
3463,train
3464,train
3465,train
3466,train
3467,test
3468,val
3469,train
3470,test
3471,train
3472,train
3473,train
3474,train
3475,test
3476,train
3477,train
3478,train
3479,val
3480,train
3481,train
3482,train
3483,train
3484,train
3485,train
3486,train
3487,train
3488,train
3489,test
3490,train
3491,train
3492,train
3493,test
3494,train
3495,train
3496,train
3497,train
3498,train
3499,train
3500,train
3501,train
3502,train
3503,test
3504,val
3505,test
3506,train
3507,train
3508,train
3509,train
3510,val
3511,test
3512,train
3513,train
3514,train
3515,val
3516,val
3517,train
3518,val
3519,test
3520,train
3521,train
3522,train
3523,train
3524,train
3525,train
3526,train
3527,train
3528,train
3529,train
3530,train
3531,val
3532,train
3533,train
3534,train
3535,test
3536,val
3537,train
3538,test
3539,train
3540,train
3541,train
3542,train
3543,train
3544,test
3545,train
3546,train
3547,train
3548,train
3549,train
3550,train
3551,train
3552,train
3553,train
3554,train
3555,train
3556,train
3557,test
3558,train
3559,val
3560,train
3561,train
3562,train
3563,train
3564,train
3565,train
3566,train
3567,test
3568,train
3569,val
3570,val
3571,train
3572,train
3573,train
3574,train
3575,val
3576,train
3577,train
3578,train
3579,train
3580,train
3581,train
3582,train
3583,train
3584,train
3585,val
3586,train
3587,train
3588,train
3589,val
3590,train
3591,train
3592,train
3593,train
3594,val
3595,train
3596,train
3597,train
3598,train
3599,train
3600,train
3601,train
3602,train
3603,train
3604,train
3605,train
3606,train
3607,train
3608,train
3609,test
3610,val
3611,train
3612,train
3613,train
3614,train
3615,val
3616,test
3617,train
3618,train
3619,train
3620,train
3621,train
3622,train
3623,train
3624,train
3625,train
3626,test
3627,train
3628,train
3629,train
3630,train
3631,train
3632,train
3633,train
3634,train
3635,train
3636,train
3637,train
3638,train
3639,test
3640,test
3641,val
3642,train
3643,train
3644,test
3645,train
3646,train
3647,test
3648,train
3649,train
3650,val
3651,train
3652,train
3653,train
3654,train
3655,train
3656,train
3657,train
3658,train
3659,train
3660,train
3661,train
3662,test
3663,train
3664,train
3665,train
3666,train
3667,train
3668,train
3669,test
3670,test
3671,train
3672,train
3673,train
3674,test
3675,test
3676,train
3677,train
3678,train
3679,train
3680,test
3681,train
3682,val
3683,train
3684,val
3685,train
3686,val
3687,train
3688,train
3689,test
3690,train
3691,train
3692,train
3693,train
3694,train
3695,train
3696,train
3697,train
3698,train
3699,test
3700,train
3701,val
3702,train
3703,train
3704,train
3705,test
3706,train
3707,train
3708,train
3709,train
3710,train
3711,train
3712,train
3713,train
3714,val
3715,train
3716,train
3717,train
3718,train
3719,train
3720,train
3721,train
3722,val
3723,train
3724,test
3725,train
3726,train
3727,test
3728,train
3729,train
3730,train
3731,train
3732,train
3733,train
3734,train
3735,train
3736,train
3737,train
3738,train
3739,train
3740,train
3741,train
3742,train
3743,val
3744,train
3745,test
3746,train
3747,train
3748,test
3749,train
3750,train
3751,train
3752,train
3753,train
3754,train
3755,train
3756,train
3757,train
3758,train
3759,train
3760,train
3761,train
3762,train
3763,train
3764,train
3765,train
3766,val
3767,train
3768,train
3769,train
3770,test
3771,train
3772,test
3773,train
3774,train
3775,train
3776,train
3777,train
3778,train
3779,test
3780,train
3781,train
3782,train
3783,test
3784,train
3785,train
3786,train
3787,train
3788,train
3789,test
3790,train
3791,train
3792,train
3793,train
3794,train
3795,train
3796,train
3797,train
3798,test
3799,train
3800,train
3801,train
3802,train
3803,train
3804,train
3805,train
3806,train
3807,train
3808,train
3809,train
3810,train
3811,val
3812,train
3813,train
3814,train
3815,train
3816,val
3817,train
3818,train
3819,train
3820,train
3821,train
3822,train
3823,train
3824,train
3825,train
3826,train
3827,train
3828,train
3829,test
3830,train
3831,train
3832,test
3833,train
3834,train
3835,train
3836,train
3837,train
3838,train
3839,train
3840,train
3841,train
3842,train
3843,train
3844,train
3845,train
3846,train
3847,val
3848,train
3849,train
3850,train
3851,train
3852,train
3853,train
3854,train
3855,train
3856,train
3857,train
3858,train
3859,test
3860,train
3861,test
3862,train
3863,train
3864,train
3865,train
3866,train
3867,train
3868,train
3869,val
3870,train
3871,train
3872,train
3873,train
3874,train
3875,train
3876,train
3877,train
3878,train
3879,train
3880,val
3881,train
3882,test
3883,train
3884,train
3885,test
3886,val
3887,train
3888,train
3889,train
3890,train
3891,train
3892,train
3893,train
3894,train
3895,train
3896,train
3897,train
3898,train
3899,train
3900,train
3901,train
3902,test
3903,train
3904,train
3905,test
3906,test
3907,train
3908,train
3909,train
3910,train
3911,train
3912,train
3913,val
3914,test
3915,train
3916,test
3917,train
3918,train
3919,test
3920,train
3921,train
3922,val
3923,test
3924,val
3925,train
3926,train
3927,train
3928,train
3929,train
3930,val
3931,val
3932,train
3933,train
3934,train
3935,train
3936,train
3937,train
3938,train
3939,train
3940,train
3941,train
3942,train
3943,train
3944,test
3945,train
3946,train
3947,train
3948,train
3949,train
3950,train
3951,train
3952,val
3953,train
3954,train
3955,train
3956,train
3957,train
3958,train
3959,train
3960,train
3961,train
3962,train
3963,test
3964,train
3965,test
3966,train
3967,train
3968,train
3969,train
3970,train
3971,train
3972,train
3973,test
3974,train
3975,train
3976,train
3977,train
3978,train
3979,test
3980,train
3981,train
3982,train
3983,train
3984,train
3985,train
3986,train
3987,train
3988,train
3989,train
3990,train
3991,train
3992,train
3993,train
3994,train
3995,train
3996,train
3997,train
3998,train
3999,train
4000,test
4001,train
4002,train
4003,test
4004,train
4005,train
4006,train
4007,test
4008,train
4009,train
4010,train
4011,train
4012,train
4013,train
4014,train
4015,test
4016,val
4017,train
4018,train
4019,test
4020,val
4021,train
4022,train
4023,train
4024,train
4025,train
4026,train
4027,train
4028,train
4029,train
4030,train
4031,train
4032,train
4033,train
4034,train
4035,train
4036,train
4037,train
4038,train
4039,train
4040,train
4041,train
4042,train
4043,train
4044,train
4045,train
4046,train
4047,train
4048,train
4049,train
4050,train
4051,test
4052,train
4053,train
4054,train
4055,train
4056,train
4057,train
4058,train
4059,train
4060,train
4061,train
4062,val
4063,train
4064,test
4065,train
4066,train
4067,train
4068,train
4069,train
4070,test
4071,val
4072,val
4073,train
4074,train
4075,test
4076,train
4077,train
4078,train
4079,train
4080,val
4081,train
4082,train
4083,train
4084,train
4085,train
4086,train
4087,train
4088,train
4089,train
4090,train
4091,train
4092,train
4093,train
4094,train
4095,val
4096,train
4097,train
4098,train
4099,train
4100,train
4101,train
4102,train
4103,train
4104,val
4105,train
4106,train
4107,train
4108,train
4109,train
4110,train
4111,train
4112,train
4113,train
4114,test
4115,train
4116,train
4117,train
4118,train
4119,train
4120,train
4121,val
4122,val
4123,val
4124,val
4125,train
4126,test
4127,val
4128,train
4129,val
4130,train
4131,train
4132,train
4133,train
4134,train
4135,train
4136,train
4137,train
4138,train
4139,val
4140,train
4141,test
4142,train
4143,train
4144,test
4145,train
4146,train
4147,train
4148,train
4149,train
4150,train
4151,test
4152,val
4153,train
4154,train
4155,train
4156,train
4157,train
4158,train
4159,train
4160,test
4161,train
4162,train
4163,train
4164,train
4165,test
4166,train
4167,test
4168,train
4169,val
4170,train
4171,train
4172,train
4173,val
4174,train
4175,test
4176,val
4177,train
4178,train
4179,test
4180,val
4181,train
4182,train
4183,train
4184,train
4185,val
4186,train
4187,train
4188,train
4189,train
4190,train
4191,train
4192,train
4193,train
4194,train
4195,train
4196,train
4197,train
4198,train
4199,train
4200,train
4201,train
4202,train
4203,train
4204,train
4205,train
4206,val
4207,train
4208,train
4209,train
4210,train
4211,train
4212,test
4213,train
4214,val
4215,train
4216,train
4217,train
4218,train
4219,train
4220,test
4221,train
4222,test
4223,train
4224,train
4225,train
4226,test
4227,test
4228,train
4229,train
4230,train
4231,train
4232,train
4233,train
4234,val
4235,test
4236,train
4237,test
4238,train
4239,val
4240,train
4241,test
4242,test
4243,train
4244,train
4245,train
4246,train
4247,train
4248,val
4249,train
4250,train
4251,train
4252,train
4253,train
4254,train
4255,train
4256,train
4257,test
4258,train
4259,train
4260,val
4261,train
4262,val
4263,train
4264,train
4265,train
4266,train
4267,train
4268,train
4269,test
4270,train
4271,train
4272,test
4273,val
4274,train
4275,train
4276,train
4277,train
4278,train
4279,train
4280,train
4281,train
4282,train
4283,val
4284,train
4285,train
4286,val
4287,train
4288,val
4289,train
4290,train
4291,train
4292,train
4293,train
4294,train
4295,train
4296,test
4297,val
4298,train
4299,train
4300,train
